MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
0f:40:9d:82:1c:f9,,Misc,2025-04-08 08:05:21,,,-47,58.147482121644224,8.01005267346724,60.906522209600865,200,,6,BLE
5d:b9:d8:27:2e:12,,Misc,2025-04-08 08:05:21,,7936,-88,58.147482121644224,8.01005267346724,60.906522209600865,200,,76,BLE
f8:04:d8:c9:f8:e9,,Misc,2025-04-08 08:05:21,,,-71,58.147482121644224,8.01005267346724,60.906522209600865,200,,76,BLE
7f:53:ba:ea:a5:64,,Uncategorized;10,2025-04-08 08:05:21,,7936,-70,58.147482121644224,8.01005267346724,60.906522209600865,200,,76,BT
70:74:4b:6d:d3:43,,Uncategorized;10,2025-04-08 08:05:21,,7936,-75,58.147482121644224,8.01005267346724,60.906522209600865,200,,76,BT
5c:17:cf:fe:f3:e1,Aleksander OPN,Smartphone;10,2025-04-08 08:05:21,,524,-71,58.147482121644224,8.01005267346724,60.906522209600865,200,,,BT
52:35:fb:08:1c:2f,,Uncategorized;10,2025-04-08 08:05:22,,7936,-64,58.14748000760815,8.01004480478831,63.20531844988856,200,,76,BLE
cd:2c:4a:a3:a8:34,LE_WH-1000XM4,Misc,2025-04-08 08:05:22,,7936,-76,58.14748000760815,8.01004480478831,63.20531844988856,200,,301,BLE
4a:c5:17:ac:52:06,,Uncategorized;10,2025-04-08 08:05:23,,7936,-79,58.14747800654074,8.010037416546549,65.94349438661956,200,,76,BLE
cc:1e:32:13:11:31,LE_WH-1000XM4,Uncategorized,2025-04-08 08:05:23,,7936,-61,58.14747800654074,8.010037416546549,65.94349438661956,200,,301,BLE
d9:2f:f2:2f:29:ae,,Misc,2025-04-08 08:05:23,,,-79,58.14747800654074,8.010037416546549,65.94349438661956,200,,76,BLE
42:06:48:73:a0:b4,,Uncategorized;10,2025-04-08 08:05:23,,7936,-59,58.14747800654074,8.010037416546549,65.94349438661956,200,,76,BLE
7c:36:a7:80:c7:5c,,Uncategorized;10,2025-04-08 08:05:24,,7936,-86,58.147476185585134,8.010030701557131,69.53094430583366,200,,76,BLE
6c:91:07:90:58:70,,Uncategorized;10,2025-04-08 08:05:24,,7936,-70,58.147476185585134,8.010030701557131,69.53094430583366,200,,76,BLE
f7:05:39:1b:8b:bd,,Misc,2025-04-08 08:05:24,,,-82,58.147476185585134,8.010030701557131,69.53094430583366,200,,76,BLE
1f:c6:c6:5e:e0:2b,,Misc,2025-04-08 08:05:25,,,-88,58.14747459773922,8.01002398580248,74.29080325217204,200,,6,BLE
d7:67:a3:0f:93:58,,Misc,2025-04-08 08:05:25,,,-77,58.14747459773922,8.01002398580248,74.29080325217204,200,,76,BLE
c1:c9:df:a2:7f:d1,,Misc,2025-04-08 08:05:25,,,-75,58.14747459773922,8.01002398580248,74.29080325217204,200,,76,BLE
fb:a9:20:e4:2c:fd,MUS000000,Uncategorized,2025-04-08 08:05:25,,7936,-86,58.14747459773922,8.01002398580248,74.29080325217204,200,,89,BT
4a:c5:17:ac:52:06,,Uncategorized;10,2025-04-08 08:05:25,,7936,-73,58.14747459773922,8.01002398580248,74.29080325217204,200,,76,BLE
6c:91:07:90:58:70,,Uncategorized;10,2025-04-08 08:05:28,,7936,-62,58.14746150343526,8.010045531053466,97.15681103762698,128,,76,BLE
7b:b3:62:7e:c8:af,,Misc,2025-04-08 08:05:29,,,-76,58.147449925617,8.010081995487436,97.54489503662064,128,,76,BLE
3b:6e:ae:10:9e:9b,,Misc,2025-04-08 08:05:29,,,-76,58.147449925617,8.010081995487436,97.54489503662064,128,,,BLE
38:5f:16:97:05:39,,Misc,2025-04-08 08:05:29,,,-83,58.147449925617,8.010081995487436,97.54489503662064,128,,6,BLE
f4:4c:d8:fa:44:02,,Misc,2025-04-08 08:05:32,,,-71,58.14742760533556,8.010199440957942,109.24553929353006,128,,76,BLE
22:be:e0:42:37:64,,Misc,2025-04-08 08:05:32,,,-63,58.14742760533556,8.010199440957942,109.24553929353006,128,,6,BLE
13:74:75:ae:4b:ae,,Misc,2025-04-08 08:05:32,,,-83,58.14742760533556,8.010199440957942,109.24553929353006,128,,6,BLE
41:4e:21:8e:c5:7e,,Misc,2025-04-08 08:05:32,,,-74,58.14742760533556,8.010199440957942,109.24553929353006,128,,76,BLE
17:ab:05:a8:66:a3,,Misc,2025-04-08 08:05:32,,,-53,58.14742760533556,8.010199440957942,109.24553929353006,128,,6,BLE
7e:eb:b4:3c:ef:a2,,Uncategorized;10,2025-04-08 08:05:32,,7936,-80,58.14742760533556,8.010199440957942,109.24553929353006,128,,,BT
51:67:84:d9:92:3d,,Uncategorized;10,2025-04-08 08:05:32,,7936,-81,58.14742760533556,8.010199440957942,109.24553929353006,128,,,BT
75:7c:8e:b1:be:18,,Uncategorized;10,2025-04-08 08:05:32,,7936,-80,58.14742760533556,8.010199440957942,109.24553929353006,128,,76,BLE
73:31:5f:b3:c4:17,,Uncategorized;10,2025-04-08 08:05:32,,7936,-82,58.14742760533556,8.010199440957942,109.24553929353006,128,,76,BLE
6d:88:0c:82:b7:b2,,Uncategorized;10,2025-04-08 08:05:32,,7936,-79,58.14742760533556,8.010199440957942,109.24553929353006,128,,76,BT
fa:91:72:a4:99:f3,,Misc,2025-04-08 08:05:32,,,-79,58.14742760533556,8.010199440957942,109.24553929353006,128,,76,BLE
66:fe:95:ab:8d:aa,Cat S75,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2025-04-08 08:18:43,149,5745,-80,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:75:3e:0c,IKT-Agder_Eksamen,[ESS],2025-04-08 08:18:43,132,5660,-57,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
60:22:32:8d:bf:b3,2ITA,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-08 08:18:43,1,2412,-47,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:75:3e:0e,IKT-Agder_Gjest,[ESS],2025-04-08 08:18:43,132,5660,-56,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:75:3e:0f,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-08 08:18:43,132,5660,-56,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
72:22:32:8d:bc:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-08 08:18:43,44,5220,-73,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
aa:05:d6:ba:9d:17,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-08 08:18:43,40,5200,-89,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:a2:7b:7c,IKT-Agder_Eksamen,[ESS],2025-04-08 08:18:43,52,5260,-78,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:a2:7b:7e,IKT-Agder_Gjest,[ESS],2025-04-08 08:18:43,52,5260,-77,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:09:97:6c,IKT-Agder_Eksamen,[ESS],2025-04-08 08:18:43,116,5580,-83,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:09:97:6f,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-08 08:18:43,116,5580,-84,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
6a:22:32:8d:bf:b4,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-08 08:18:43,48,5240,-55,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:75:3e:00,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-08 08:18:43,11,2462,-56,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
6a:22:32:8d:bf:b3,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-08 08:18:43,1,2412,-46,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
6e:22:32:8d:bc:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-08 08:18:43,44,5220,-73,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:09:97:6e,IKT-Agder_Gjest,[ESS],2025-04-08 08:18:43,116,5580,-84,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:75:3e:03,IKT-Agder_Eksamen,[ESS],2025-04-08 08:18:43,11,2462,-60,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:a2:7b:7f,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-08 08:18:43,52,5260,-77,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
00:3a:7d:75:3e:01,IKT-Agder_Gjest,[ESS],2025-04-08 08:18:43,11,2462,-58,58.14761178491685,8.009059512744258,80.1589434907844,400,,,WIFI
03:f9:59:89:b6:85,,Misc,2025-04-08 08:18:43,,,-75,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
24:fa:a3:c4:35:a9,,Misc,2025-04-08 08:18:43,,,-77,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
cd:c4:61:de:21:05,,Misc,2025-04-08 08:18:43,,,-52,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
50:0a:a9:01:15:ff,,Misc,2025-04-08 08:18:43,,7936,-84,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
68:4e:86:27:9a:29,,Misc,2025-04-08 08:18:43,,7936,-85,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
26:ae:99:9a:c5:02,,Misc,2025-04-08 08:18:43,,,-77,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
30:0a:52:0d:bb:3c,,Misc,2025-04-08 08:18:43,,,-76,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
38:2b:44:9d:25:00,,Misc,2025-04-08 08:18:43,,,-36,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
cd:2c:4a:a3:a8:34,LE_WH-1000XM4,Misc,2025-04-08 08:18:43,,7936,-71,58.14761178491685,8.009059512744258,80.1589434907844,400,,301,BLE
13:20:06:3f:1d:96,,Misc,2025-04-08 08:18:43,,,-80,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
1a:b0:57:4d:af:b9,,Misc,2025-04-08 08:18:43,,,-86,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
71:c9:e1:cd:62:9a,,Uncategorized;10,2025-04-08 08:18:43,,7936,-75,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
30:de:bf:45:9f:c5,,Misc,2025-04-08 08:18:43,,,-84,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
10:aa:a6:3c:29:43,,Misc,2025-04-08 08:18:43,,,-45,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
01:b0:19:2d:53:79,,Uncategorized;10,2025-04-08 08:18:43,,7936,-66,58.14761178491685,8.009059512744258,80.1589434907844,400,,,BLE
ec:ac:3f:22:4a:08,,Misc,2025-04-08 08:18:43,,,-90,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
7a:d7:f2:d5:3d:9a,,Uncategorized;10,2025-04-08 08:18:43,,7936,-80,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
02:e2:8e:ca:bf:4c,,Misc,2025-04-08 08:18:43,,,-57,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
2a:75:52:95:2a:2e,,Misc,2025-04-08 08:18:43,,,-74,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
3b:bd:d3:7b:f1:3a,,Misc,2025-04-08 08:18:43,,,-60,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
52:35:fb:08:1c:2f,,Uncategorized;10,2025-04-08 08:18:43,,7936,-53,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
cb:b6:59:47:e0:3f,,Misc,2025-04-08 08:18:43,,,-46,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
23:d4:4b:c7:6a:98,,Misc,2025-04-08 08:18:43,,,-54,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
40:f6:48:6e:09:f0,,Misc,2025-04-08 08:18:43,,,-73,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
23:69:72:d9:fd:83,,Misc,2025-04-08 08:18:43,,,-70,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
1b:23:f8:a2:43:8c,,Misc,2025-04-08 08:18:43,,,-57,58.14761178491685,8.009059512744258,80.1589434907844,400,,6,BLE
6c:f6:4e:ed:f8:25,,Misc,2025-04-08 08:18:43,,,-78,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
49:14:56:0c:c6:1f,,Uncategorized;10,2025-04-08 08:18:43,,7936,-86,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
47:15:59:bc:bd:66,,Uncategorized;10,2025-04-08 08:18:43,,7936,-64,58.14761178491685,8.009059512744258,80.1589434907844,400,,76,BLE
00:3a:7d:75:3e:0c,IKT-Agder_Eksamen,[ESS],2025-04-08 08:18:46,132,5660,-50,58.147598164922144,8.009131137477723,125.93090435474691,400,,,WIFI
00:3a:7d:75:3e:0e,IKT-Agder_Gjest,[ESS],2025-04-08 08:18:46,132,5660,-49,58.147598164922144,8.009131137477723,125.93090435474691,400,,,WIFI
00:3a:7d:75:3e:0f,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-08 08:18:46,132,5660,-47,58.147598164922144,8.009131137477723,125.93090435474691,400,,,WIFI
00:3a:7d:a2:7b:7c,IKT-Agder_Eksamen,[ESS],2025-04-08 08:18:46,52,5260,-73,58.147598164922144,8.009131137477723,125.93090435474691,400,,,WIFI
00:3a:7d:75:3e:03,IKT-Agder_Eksamen,[ESS],2025-04-08 08:18:46,11,2462,-52,58.147598164922144,8.009131137477723,125.93090435474691,400,,,WIFI
76:f0:3f:df:af:e2,,Uncategorized;10,2025-04-08 08:18:46,,7936,-84,58.147598164922144,8.009131137477723,125.93090435474691,400,,76,BLE
2f:87:28:41:78:7d,,Misc,2025-04-08 08:18:46,,,-69,58.147598164922144,8.009131137477723,125.93090435474691,400,,6,BLE
e8:f5:73:3a:ac:c1,,Misc,2025-04-08 08:18:46,,,-53,58.147598164922144,8.009131137477723,125.93090435474691,400,,76,BLE
02:e2:8e:ca:bf:4c,,Misc,2025-04-08 08:18:46,,,-49,58.147598164922144,8.009131137477723,125.93090435474691,400,,6,BLE
26:ae:99:9a:c5:02,,Misc,2025-04-08 08:18:46,,,-63,58.147598164922144,8.009131137477723,125.93090435474691,400,,6,BLE
11:3b:77:cd:ac:78,,Misc,2025-04-08 08:18:46,,,-58,58.147598164922144,8.009131137477723,125.93090435474691,400,,6,BLE
08:ac:12:a1:1d:75,,Misc,2025-04-08 08:18:46,,,-78,58.147598164922144,8.009131137477723,125.93090435474691,400,,6,BLE
71:c9:e1:cd:62:9a,,Uncategorized;10,2025-04-08 08:18:46,,7936,-69,58.147598164922144,8.009131137477723,125.93090435474691,400,,76,BLE
73:ec:60:fe:d9:4c,,Uncategorized;10,2025-04-08 08:18:46,,7936,-65,58.147598164922144,8.009131137477723,125.93090435474691,400,,76,BLE
0e:f7:98:df:a9:9d,,Misc,2025-04-08 08:18:49,,,-79,58.14756553198776,8.009328553156044,240.11222109193162,400,,,BLE
13:20:06:3f:1d:96,,Misc,2025-04-08 08:18:49,,,-75,58.14756553198776,8.009328553156044,240.11222109193162,400,,6,BLE
50:dc:1d:cd:8e:6c,LE-MayoGodsAudioDevice,Uncategorized,2025-04-08 08:18:49,,7936,-44,58.14756553198776,8.009328553156044,240.11222109193162,400,,,BLE
4c:1a:59:f5:c8:64,,Uncategorized;10,2025-04-08 08:18:49,,7936,-49,58.14756553198776,8.009328553156044,240.11222109193162,400,,76,BLE
3b:42:9c:02:ee:37,,Misc,2025-04-08 08:18:49,,,-80,58.14756553198776,8.009328553156044,240.11222109193162,400,,6,BLE
68:14:01:15:30:30,,Misc,2025-04-08 08:18:49,,,-85,58.14756553198776,8.009328553156044,240.11222109193162,400,,301,BLE
fd:be:94:6e:99:db,,Misc,2025-04-08 08:18:50,,,-86,58.14753962163183,8.009458494091447,331.17548727847065,400,,76,BLE
59:ac:02:e4:0b:fb,,Misc,2025-04-08 08:18:50,,,-83,58.14753962163183,8.009458494091447,331.17548727847065,400,,76,BLE
62:3b:d0:53:c5:d2,,Uncategorized;10,2025-04-08 08:18:50,,7936,-79,58.14753962163183,8.009458494091447,331.17548727847065,400,,117,BLE
c1:59:71:8e:80:01,,Misc,2025-04-08 08:18:50,,,-68,58.14753962163183,8.009458494091447,331.17548727847065,400,,76,BLE
f7:a1:63:8e:dd:0e,,Misc,2025-04-08 08:18:50,,,-72,58.14753962163183,8.009458494091447,331.17548727847065,400,,76,BLE
3b:bd:d3:7b:f1:3a,,Misc,2025-04-08 08:18:50,,,-54,58.14753962163183,8.009458494091447,331.17548727847065,400,,6,BLE
dd:2a:36:67:23:bf,,Misc,2025-04-08 08:18:50,,,-88,58.14753962163183,8.009458494091447,331.17548727847065,400,,76,BLE
23:69:72:d9:fd:83,,Misc,2025-04-08 08:18:51,,,-62,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
3b:73:74:ae:85:38,,Misc,2025-04-08 08:18:51,,,-82,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
33:88:3a:5d:61:bb,,Misc,2025-04-08 08:18:51,,,-78,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
6d:48:e0:85:08:df,,Misc,2025-04-08 08:18:51,,,-79,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
0e:f7:98:df:a9:9d,,Misc,2025-04-08 08:18:51,,,-73,58.147527416862225,8.009521421427673,125.20417292749013,400,,,BLE
04:d1:ac:30:cf:39,,Misc,2025-04-08 08:18:51,,,-83,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
2c:20:9e:2c:b9:70,,Misc,2025-04-08 08:18:51,,,-75,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
11:3b:77:cd:ac:78,,Misc,2025-04-08 08:18:51,,,-53,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
ec:ed:ce:2d:93:4e,,Misc,2025-04-08 08:18:51,,,-87,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
6d:36:4a:c3:7c:6b,,Uncategorized;10,2025-04-08 08:18:51,,7936,-62,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
69:da:ea:ce:eb:1d,,Misc,2025-04-08 08:18:51,,7936,-89,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
46:ca:c6:f4:e4:19,,Misc,2025-04-08 08:18:51,,7936,-78,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
6c:f6:4e:ed:f8:25,,Misc,2025-04-08 08:18:51,,,-72,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
73:ec:60:fe:d9:4c,,Uncategorized;10,2025-04-08 08:18:51,,7936,-57,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
68:14:01:15:30:30,,Misc,2025-04-08 08:18:51,,,-86,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
11:3b:77:cd:ac:78,,Misc,2025-04-08 08:18:51,,,-47,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
56:6f:53:4b:d9:49,,Misc,2025-04-08 08:18:51,,7936,-89,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
7b:3b:42:cb:ee:82,,Uncategorized;10,2025-04-08 08:18:51,,7936,-74,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
50:d2:50:64:1e:cc,,Misc,2025-04-08 08:18:51,,,-87,58.147527416862225,8.009521421427673,125.20417292749013,400,,117,BLE
fa:67:64:85:48:bf,,Misc,2025-04-08 08:18:51,,,-67,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
57:3a:98:f5:c5:8d,,Uncategorized;10,2025-04-08 08:18:51,,7936,-80,58.147527416862225,8.009521421427673,125.20417292749013,400,,,BT
50:0a:a9:01:15:ff,,Misc,2025-04-08 08:18:51,,7936,-79,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
2c:20:9e:2c:b9:70,,Misc,2025-04-08 08:18:51,,,-70,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
57:3a:98:f5:c5:8d,,Uncategorized;10,2025-04-08 08:18:51,,7936,-79,58.147527416862225,8.009521421427673,125.20417292749013,400,,117,BT
23:69:72:d9:fd:83,,Misc,2025-04-08 08:18:51,,,-57,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
18:4c:43:c8:58:ad,,Misc,2025-04-08 08:18:51,,,-82,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
23:69:72:d9:fd:83,,Misc,2025-04-08 08:18:51,,,-51,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
68:14:01:15:30:30,,Misc,2025-04-08 08:18:51,,,-87,58.147527416862225,8.009521421427673,125.20417292749013,400,,301,BLE
1b:23:f8:a2:43:8c,,Misc,2025-04-08 08:18:51,,,-52,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
c3:b1:71:a5:98:14,,Misc,2025-04-08 08:18:51,,,-87,58.147527416862225,8.009521421427673,125.20417292749013,400,,76,BLE
3a:f6:70:71:29:dc,,Misc,2025-04-08 08:18:51,,,-53,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
03:f9:59:89:b6:85,,Misc,2025-04-08 08:18:51,,,-69,58.147527416862225,8.009521421427673,125.20417292749013,400,,6,BLE
60:f4:4f:86:e7:22,,Uncategorized;10,2025-04-08 08:18:51,,7936,-89,58.147527416862225,8.009521421427673,125.20417292749013,400,,,BT
cc:90:69:1a:b0:0b,,Misc,2025-04-08 08:19:04,,,-70,58.147517445978394,8.009563805570778,71.63027599881862,400,,76,BLE
fd:be:94:6e:99:db,,Misc,2025-04-08 08:19:04,,,-78,58.147517445978394,8.009563805570778,71.63027599881862,400,,76,BLE
4f:d5:59:91:e1:24,,Misc,2025-04-08 08:19:08,,,-87,58.1474726924618,8.009674057639128,170.00828412907356,400,,76,BLE
4e:de:dc:5c:09:e3,,Uncategorized;10,2025-04-08 08:19:09,,7936,-82,58.147468943948525,8.009686256268425,-156.50987677581628,400,,76,BLE
71:2f:ad:ca:67:34,,Misc,2025-04-08 08:19:09,,7936,-85,58.147468943948525,8.009686256268425,-156.50987677581628,400,,76,BLE
38:38:77:14:4d:ba,,Misc,2025-04-08 08:19:09,,,-84,58.147468943948525,8.009686256268425,-156.50987677581628,400,,,BLE
f6:0d:3e:24:68:02,,Misc,2025-04-08 08:19:09,,,-65,58.147468943948525,8.009686256268425,-156.50987677581628,400,,76,BLE
68:14:01:15:30:30,,Misc,2025-04-08 08:19:09,,,-78,58.147468943948525,8.009686256268425,-156.50987677581628,400,,301,BLE
0a:f4:7d:8e:ec:df,,Uncategorized;10,2025-04-08 08:19:14,,7936,-90,58.14746495356447,8.00969741536942,79.19890466111461,400,,,BT
3b:42:9c:02:ee:37,,Misc,2025-04-08 08:19:14,,,-75,58.14746495356447,8.00969741536942,79.19890466111461,400,,6,BLE
57:3a:98:f5:c5:8d,,Uncategorized;10,2025-04-08 08:19:14,,7936,-73,58.14746495356447,8.00969741536942,79.19890466111461,400,,117,BT
f8:65:ba:db:51:c9,,Misc,2025-04-08 08:19:17,,,-79,58.147454779805244,8.009790955185009,43.48960040341052,200,,76,BLE
69:da:ea:ce:eb:1d,,Misc,2025-04-08 08:19:17,,7936,-79,58.147454779805244,8.009790955185009,43.48960040341052,200,,76,BLE
76:f0:3f:df:af:e2,,Uncategorized;10,2025-04-08 08:19:18,,7936,-79,58.147453504315855,8.009815159396203,35.054309955748955,200,,76,BLE
47:53:5d:6f:80:a5,,Uncategorized;10,2025-04-08 08:19:18,,7936,-82,58.147453504315855,8.009815159396203,35.054309955748955,200,,76,BLE
c7:07:98:06:c1:68,,Misc,2025-04-08 08:19:19,,,-93,58.14745349214309,8.009826783913475,33.95796569308616,400,,76,BLE
71:2f:ad:ca:67:34,,Misc,2025-04-08 08:19:19,,7936,-80,58.14745349214309,8.009826783913475,33.95796569308616,400,,76,BLE
5c:17:cf:fe:f3:e1,Aleksander OPN,Smartphone;10,2025-04-08 08:19:20,,524,-61,58.147456909792524,8.009817147797254,35.761910490632864,192,,,BT
4c:1a:59:f5:c8:64,,Uncategorized;10,2025-04-08 08:19:29,,7936,-42,58.14748908809212,8.009716303745732,39.160906060982185,128,,76,BLE
c1:59:71:8e:80:01,,Misc,2025-04-08 08:19:31,,,-63,58.147510358669734,8.009679286042942,50.63129237190656,200,,76,BLE
1a:b0:57:4d:af:b9,,Misc,2025-04-08 08:19:31,,,-80,58.147510358669734,8.009679286042942,50.63129237190656,200,,6,BLE
7f:6c:f9:5f:8c:26,,Uncategorized;10,2025-04-08 08:19:31,,7936,-81,58.147510358669734,8.009679286042942,50.63129237190656,200,,,BT
eb:b4:13:9c:e1:de,,Misc,2025-04-08 08:19:34,,,-79,58.14752091972279,8.009630604201048,51.706501210168874,96,,76,BLE
3f:12:e3:2c:f9:b3,,Misc,2025-04-08 08:19:34,,,-47,58.14752091972279,8.009630604201048,51.706501210168874,96,,6,BLE
47:15:59:bc:bd:66,,Uncategorized;10,2025-04-08 08:19:34,,7936,-58,58.14752091972279,8.009630604201048,51.706501210168874,96,,76,BLE
7f:6c:f9:5f:8c:26,,Uncategorized;10,2025-04-08 08:19:34,,7936,-82,58.14752091972279,8.009630604201048,51.706501210168874,96,,76,BT
fb:5c:67:fc:da:a1,,Misc,2025-04-08 08:19:35,,,-80,58.147534664373964,8.009560896527145,51.99616848869709,96,,76,BLE
66:00:e6:be:43:b0,,Misc,2025-04-08 08:19:36,,,-84,58.14754595455072,8.009494050200257,52.43066944102044,96,,76,BLE
f7:8c:e7:08:b0:c0,,Misc,2025-04-08 08:19:36,,,-62,58.14754595455072,8.009494050200257,52.43066944102044,96,,76,BLE
ec:ac:3f:22:4a:08,,Misc,2025-04-08 08:19:36,,,-81,58.14754595455072,8.009494050200257,52.43066944102044,96,,76,BLE
e8:e9:3e:85:80:c7,,Misc,2025-04-08 08:19:36,,,-87,58.14754595455072,8.009494050200257,52.43066944102044,96,,76,BLE
26:20:e2:3b:c9:64,,Misc,2025-04-08 08:19:37,,,-58,58.14755390802698,8.009442134132636,53.01000399807687,128,,6,BLE
24:fa:a3:c4:35:a9,,Misc,2025-04-08 08:19:37,,,-72,58.14755390802698,8.009442134132636,53.01000399807687,128,,6,BLE
72:56:9d:82:5b:f9,,Uncategorized;10,2025-04-08 08:19:41,,7936,-89,58.14756324862985,8.009385678376525,46.2288924404656,128,,,BT
13:20:06:3f:1d:96,,Misc,2025-04-08 08:19:41,,,-69,58.14756324862985,8.009385678376525,46.2288924404656,128,,6,BLE
72:56:9d:82:5b:f9,,Uncategorized;10,2025-04-08 08:19:41,,7936,-89,58.14756324862985,8.009385678376525,46.2288924404656,128,,76,BT
